category,room_count,bathroom_count,size,type,price,city,region,log_price
Villas,3,1,75.0,À Louer,400.0,Ben arous,Boumhel,2.6020599913279625
Appartements,2,1,75.0,À Vendre,105000.0,Ben arous,Boumhel,5.021189299069938
Appartements,3,1,110.0,À Vendre,123000.0,Ben arous,El Mourouj,5.089905111439398
Appartements,3,2,153.0,À Vendre,200000.0,Ben arous,Medina Jedida,5.301029995663981
Villas,2,2,120.0,À Louer,80.0,Ben arous,Ezzahra,1.9030899869919435
Appartements,2,2,120.0,À Louer,70.0,Ben arous,Hammam Chott,1.845098040014257
Villas,4,1,150.0,À Louer,650.0,Ben arous,El Mourouj,2.8129133566428557
Villas,7,2,100.0,À Vendre,110000.0,Ben arous,Boumhel,5.041392685158225
Villas,5,1,200.0,À Louer,780.0,Ben arous,Ezzahra,2.8920946026904804
Villas,3,1,110.0,À Vendre,130000.0,Ben arous,Boumhel,5.113943352306837
Locaux industriels,2,1,60.0,À Louer,750.0,Ben arous,Medina Jedida,2.8750612633917
Villas,2,2,520.0,À Vendre,790000.0,Ben arous,Mégrine,5.897627091290442
Locaux industriels,1,1,52.0,À Vendre,125000.0,Ben arous,Mégrine,5.096910013008056
Appartements,2,1,96.0,À Vendre,188000.0,Ben arous,Hammam Lif,5.27415784926368
Villas,3,2,400.0,À Vendre,470000.0,Ben arous,Mégrine,5.672097857935717
Appartements,2,1,159.0,À Vendre,220000.0,Ben arous,Hammam Lif,5.342422680822207
Appartements,4,2,110.0,À Vendre,130000.0,Ben arous,El Mourouj,5.113943352306837
Appartements,1,1,95.0,À Louer,350.0,Ben arous,Ezzahra,2.5440680443502757
Locaux industriels,1,1,55.0,À Louer,850.0,Ben arous,Ezzahra,2.929418925714293
Appartements,3,1,75.0,À Vendre,65000.0,Ben arous,Ben arous,4.812913356642856
Villas,4,2,150.0,À Vendre,200000.0,Ben arous,Autres villes,5.301029995663981
Locaux industriels,1,1,300.0,À Louer,2300.0,Ben arous,Boumhel,3.361727836017593
Villas,4,2,170.0,À Louer,750.0,Ben arous,Boumhel,2.8750612633917
Appartements,3,2,110.0,À Vendre,110000.0,Ben arous,El Mourouj,5.041392685158225
Appartements,4,2,160.0,À Vendre,350000.0,Ben arous,Ezzahra,5.544068044350276
Villas,3,2,175.0,À Louer,800.0,Ben arous,Boumhel,2.9030899869919438
Appartements,2,1,104.0,À Vendre,155000.0,Ben arous,Mornag,5.190331698170292
Appartements,2,1,76.0,À Vendre,120000.0,Ben arous,Radès,5.079181246047625
Appartements,3,1,100.0,À Louer,900.0,Ben arous,Ezzahra,2.9542425094393248
Villas,2,2,267.0,À Vendre,260000.0,Ben arous,Hammam Lif,5.414973347970818
Villas,5,2,230.0,À Vendre,220000.0,Ben arous,El Mourouj,5.342422680822207
Appartements,2,1,100.0,À Louer,250.0,Ben arous,Radès,2.3979400086720375
Villas,3,1,170.0,À Vendre,220000.0,Ben arous,Boumhel,5.342422680822207
Locaux industriels,1,1,50.0,À Vendre,75000.0,Ben arous,Hammam Lif,4.8750612633917
Appartements,4,2,140.0,À Vendre,170000.0,Ben arous,El Mourouj,5.230448921378274
Appartements,2,1,66.0,À Louer,350.0,Ben arous,El Mourouj,2.5440680443502757
Villas,2,1,120.0,À Vendre,40000.0,Ben arous,Mornag,4.6020599913279625
Appartements,1,1,70.0,À Louer,350.0,Ben arous,Ezzahra,2.5440680443502757
Villas,2,1,100.0,À Louer,350.0,Ben arous,El Mourouj,2.5440680443502757
Appartements,3,1,98.0,À Louer,450.0,Ben arous,El Mourouj,2.6532125137753435
Appartements,2,1,80.0,À Louer,500.0,Ben arous,Radès,2.6989700043360187
Locaux industriels,1,1,42.0,À Louer,450.0,Ben arous,Ezzahra,2.6532125137753435
Appartements,3,1,100.0,À Louer,550.0,Ben arous,Ezzahra,2.7403626894942437
Appartements,2,1,80.0,À Vendre,142500.0,Ben arous,Boumhel,5.153814864344529
Appartements,4,1,94.0,À Vendre,140000.0,Ben arous,El Mourouj,5.146128035678238
Villas,3,1,100.0,À Louer,650.0,Ben arous,Boumhel,2.8129133566428557
Offices,3,1,70.0,À Louer,750.0,Ben arous,El Mourouj,2.8750612633917
Villas,3,1,100.0,À Louer,350.0,Ben arous,Autres villes,2.5440680443502757
Appartements,2,1,100.0,À Louer,550.0,Ben arous,Boumhel,2.7403626894942437
Locaux industriels,2,2,700.0,À Louer,5000.0,Ben arous,Ben arous,3.6989700043360187
Villas,5,1,130.0,À Vendre,170000.0,Ben arous,El Mourouj,5.230448921378274
Appartements,2,1,75.0,À Vendre,85000.0,Ben arous,Autres villes,4.929418925714293
Appartements,2,1,50.0,À Louer,80.0,Ben arous,El Mourouj,1.9030899869919435
Villas,4,2,130.0,À Louer,800.0,Ben arous,Boumhel,2.9030899869919438
Villas,4,2,150.0,À Louer,800.0,Ben arous,Boumhel,2.9030899869919438
Villas,3,2,120.0,À Louer,800.0,Ben arous,Boumhel,2.9030899869919438
Appartements,3,1,110.0,À Vendre,123000.0,Ben arous,El Mourouj,5.089905111439398
Villas,2,1,200.0,À Louer,800.0,Ben arous,Ezzahra,2.9030899869919438
Villas,2,1,160.0,À Louer,400.0,Ben arous,El Mourouj,2.6020599913279625
Appartements,2,1,96.0,À Vendre,110000.0,Ben arous,Autres villes,5.041392685158225
Villas,3,1,240.0,À Vendre,170000.0,Ben arous,Mohamedia,5.230448921378274
Appartements,2,1,138.0,À Vendre,250000.0,Ben arous,Boumhel,5.3979400086720375
Villas,5,1,180.0,À Vendre,170000.0,Ben arous,Autres villes,5.230448921378274
Appartements,3,1,105.0,À Vendre,350000.0,Ben arous,Hammam Chott,5.544068044350276
Vacation Rentals,1,1,80.0,À Louer,1500.0,Ben arous,Boumhel,3.1760912590556813
Appartements,2,1,50.0,À Louer,70.0,Ben arous,El Mourouj,1.845098040014257
Appartements,2,1,144.0,À Vendre,180000.0,Ben arous,Hammam Chott,5.2552725051033065
Appartements,3,2,150.0,À Louer,1000.0,Ben arous,Mégrine,3.0
Villas,5,1,230.0,À Vendre,320000.0,Ben arous,Hammam Chott,5.505149978319906
Vacation Rentals,2,1,80.0,À Louer,60.0,Ben arous,Hammam Lif,1.7781512503836436
Locaux industriels,1,1,60.0,À Vendre,20000.0,Ben arous,Mégrine,4.301029995663981
Vacation Rentals,3,2,120.0,À Louer,1650.0,Ben arous,Ezzahra,3.2174839442139063
Villas,3,1,150.0,À Louer,850.0,Ben arous,Hammam Chott,2.929418925714293
Vacation Rentals,1,1,80.0,À Louer,1500.0,Ben arous,Hammam Lif,3.1760912590556813
Appartements,3,1,129.0,À Vendre,192000.0,Ben arous,Autres villes,5.283301228703549
Locaux industriels,1,1,47.0,À Vendre,83000.0,Ben arous,Ben arous,4.919078092376074
Appartements,2,1,72.0,À Louer,370.0,Ben arous,El Mourouj,2.568201724066995
Appartements,3,1,135.0,À Louer,1000.0,Ben arous,Boumhel,3.0
Villas,3,1,370.0,À Vendre,395000.0,Ben arous,Boumhel,5.596597095626461
Appartements,2,1,65.0,À Louer,500.0,Ben arous,Radès,2.6989700043360187
Villas,3,1,150.0,À Louer,900.0,Ben arous,Hammam Chott,2.9542425094393248
Appartements,4,1,140.0,À Vendre,165000.0,Ben arous,Ezzahra,5.217483944213907
Villas,2,1,110.0,À Vendre,298000.0,Ben arous,Hammam Chott,5.474216264076255
Appartements,4,2,140.0,À Louer,1000.0,Ben arous,Boumhel,3.0
Appartements,4,1,150.0,À Vendre,165000.0,Ben arous,Ezzahra,5.217483944213907
Locaux industriels,1,1,70.0,À Louer,1200.0,Ben arous,Ezzahra,3.0791812460476247
Locaux industriels,1,1,70.0,À Louer,1200.0,Ben arous,Ezzahra,3.0791812460476247
Appartements,3,1,130.0,À Louer,650.0,Ben arous,Boumhel,2.8129133566428557
Villas,2,1,120.0,À Louer,550.0,Ben arous,El Mourouj,2.7403626894942437
Appartements,3,1,110.0,À Vendre,140000.0,Ben arous,Hammam Chott,5.146128035678238
Villas,3,1,360.0,À Vendre,400000.0,Ben arous,Boumhel,5.6020599913279625
Appartements,2,1,80.0,À Vendre,95000.0,Ben arous,Boumhel,4.977723605288848
Appartements,3,1,90.0,À Louer,450.0,Ben arous,Autres villes,2.6532125137753435
Appartements,2,1,100.0,À Louer,680.0,Ben arous,Hammam Lif,2.832508912706236
Appartements,3,2,130.0,À Louer,750.0,Ben arous,Medina Jedida,2.8750612633917
Villas,2,2,100.0,À Louer,550.0,Ben arous,Radès,2.7403626894942437
Villas,2,1,80.0,À Louer,750.0,Ben arous,Ezzahra,2.8750612633917
Villas,4,1,120.0,À Louer,750.0,Ben arous,Ezzahra,2.8750612633917
Appartements,2,1,70.0,À Louer,500.0,Ben arous,El Mourouj,2.6989700043360187
Locaux industriels,1,1,20.0,À Louer,600.0,Ben arous,Medina Jedida,2.7781512503836434
Appartements,3,2,127.0,À Vendre,197300.0,Ben arous,El Mourouj,5.295127085252191
Appartements,2,1,70.0,À Louer,500.0,Ben arous,Radès,2.6989700043360187
Appartements,2,1,80.0,À Vendre,134500.0,Ben arous,El Mourouj,5.128722284338426
Offices,1,1,80.0,À Louer,500.0,Ben arous,Boumhel,2.6989700043360187
Appartements,3,1,90.0,À Vendre,135000.0,Ben arous,Medina Jedida,5.1303337684950066
Villas,8,3,350.0,À Vendre,350000.0,Ben arous,Medina Jedida,5.544068044350276
Appartements,1,1,66.0,À Louer,550.0,Ben arous,Boumhel,2.7403626894942437
Appartements,1,1,66.0,À Louer,550.0,Ben arous,Boumhel,2.7403626894942437
Appartements,1,1,66.0,À Louer,550.0,Ben arous,Boumhel,2.7403626894942437
Appartements,3,1,120.0,À Louer,600.0,Ben arous,Ben arous,2.7781512503836434
Villas,9,2,200.0,À Vendre,430000.0,Ben arous,Ezzahra,5.633468455579586
Appartements,3,1,120.0,À Louer,500.0,Ben arous,El Mourouj,2.6989700043360187
Appartements,1,1,80.0,À Louer,550.0,Ben arous,Autres villes,2.7403626894942437
Appartements,2,1,78.0,À Louer,500.0,Ben arous,El Mourouj,2.6989700043360187
Villas,4,1,150.0,À Louer,480.0,Ben arous,El Mourouj,2.681241237375587
Villas,2,2,200.0,À Vendre,340000.0,Ben arous,Boumhel,5.531478917042255
Villas,4,2,150.0,À Louer,1000.0,Ben arous,Autres villes,3.0
Villas,3,1,399.0,À Vendre,380000.0,Ben arous,Ezzahra,5.57978359661681
Appartements,3,2,140.0,À Vendre,215000.0,Ben arous,Boumhel,5.332438459915605
Villas,3,2,200.0,À Louer,650.0,Ben arous,Hammam Lif,2.8129133566428557
Villas,3,2,160.0,À Louer,700.0,Ben arous,Boumhel,2.845098040014257
Villas,4,1,150.0,À Louer,750.0,Ben arous,Ezzahra,2.8750612633917
Appartements,2,1,72.0,À Vendre,150000.0,Ben arous,Radès,5.176091259055681
Appartements,3,1,136.0,À Vendre,170000.0,Ben arous,Medina Jedida,5.230448921378274
Appartements,2,1,98.0,À Vendre,125000.0,Ben arous,Medina Jedida,5.096910013008056
Appartements,3,1,115.0,À Vendre,137000.0,Ben arous,Medina Jedida,5.136720567156407
Appartements,1,1,73.0,À Vendre,129000.0,Ben arous,Medina Jedida,5.110589710299249
Villas,2,1,390.0,À Vendre,299000.0,Ben arous,Radès,5.47567118832443
Appartements,2,1,105.0,À Vendre,190000.0,Ben arous,Radès,5.278753600952829
Villas,3,1,306.0,À Vendre,365000.0,Ben arous,Radès,5.562292864456475
Villas,2,1,200.0,À Vendre,240000.0,Ben arous,Radès,5.380211241711606
Appartements,3,2,150.0,À Vendre,359000.0,Ben arous,Mégrine,5.555094448578319
Locaux industriels,1,1,130.0,À Vendre,190000.0,Ben arous,Mégrine,5.278753600952829
Appartements,3,1,122.0,À Vendre,228000.0,Ben arous,Mégrine,5.357934847000454
Locaux industriels,2,1,80.0,À Vendre,35000.0,Ben arous,Mégrine,4.544068044350276
Offices,2,2,72.0,À Vendre,205200.0,Ben arous,Ben arous,5.312177356439778
Appartements,3,1,136.0,À Vendre,195000.0,Ben arous,Ben arous,5.290034611362518
Appartements,3,1,136.0,À Vendre,195000.0,Ben arous,Ben arous,5.290034611362518
Offices,2,1,126.0,À Louer,1450.0,Ben arous,Mégrine,3.161368002234975
Locaux industriels,8,2,727.0,À Louer,5500.0,Ben arous,Mégrine,3.7403626894942437
Locaux industriels,1,1,800.0,À Louer,4200.0,Ben arous,Mégrine,3.6232492903979003
Locaux industriels,1,1,660.0,À Louer,4900.0,Ben arous,Ben arous,3.690196080028514
Villas,3,2,196.0,À Vendre,380000.0,Ben arous,Radès,5.57978359661681
Appartements,3,2,157.0,À Vendre,265000.0,Ben arous,Medina Jedida,5.423245873936808
Appartements,3,2,147.0,À Vendre,420000.0,Ben arous,Mégrine,5.623249290397901
Villas,8,2,300.0,À Vendre,800000.0,Ben arous,Mégrine,5.903089986991944
Villas,5,1,549.0,À Vendre,1050000.0,Ben arous,Radès,6.021189299069938
Locaux industriels,1,1,100.0,À Louer,1200.0,Ben arous,Ben arous,3.0791812460476247
Appartements,3,1,178.0,À Vendre,249000.0,Ben arous,Medina Jedida,5.396199347095736
Locaux industriels,1,1,400.0,À Louer,2800.0,Ben arous,Mégrine,3.4471580313422194
Villas,5,2,187.0,À Vendre,280000.0,Ben arous,Fouchana,5.447158031342219
Locaux industriels,1,1,700.0,À Louer,8000.0,Ben arous,Mornag,3.9030899869919438
Locaux industriels,3,1,48.0,À Louer,1300.0,Ben arous,El Mourouj,3.113943352306837
Villas,3,1,130.0,À Louer,1200.0,Ben arous,Mégrine,3.0791812460476247
Appartements,1,1,45.0,À Louer,150.0,Ben arous,Fouchana,2.1760912590556813
Appartements,2,1,120.0,À Louer,1000.0,Ben arous,Mégrine,3.0
Locaux industriels,1,1,53.0,À Vendre,85000.0,Ben arous,El Mourouj,4.929418925714293
Appartements,3,1,85.0,À Vendre,105000.0,Ben arous,Ezzahra,5.021189299069938
Villas,5,2,114.0,À Louer,500.0,Ben arous,Medina Jedida,2.6989700043360187
Villas,4,1,165.0,À Vendre,160000.0,Ben arous,Mohamedia,5.204119982655925
Villas,6,3,709.0,À Vendre,800000.0,Ben arous,Boumhel,5.903089986991944
Villas,4,2,191.0,À Vendre,240000.0,Ben arous,Fouchana,5.380211241711606
Appartements,4,1,90.0,À Louer,1100.0,Ben arous,El Mourouj,3.041392685158225
Appartements,1,1,60.0,À Louer,330.0,Ben arous,Radès,2.5185139398778875
Villas,4,2,170.0,À Louer,900.0,Ben arous,El Mourouj,2.9542425094393248
Appartements,4,2,180.0,À Louer,160.0,Ben arous,El Mourouj,2.2041199826559246
Appartements,2,1,80.0,À Louer,400.0,Ben arous,Hammam Lif,2.6020599913279625
Offices,1,1,22.0,À Louer,265.0,Ben arous,Autres villes,2.423245873936808
Villas,4,1,130.0,À Vendre,190000.0,Ben arous,El Mourouj,5.278753600952829
Offices,3,1,300.0,À Louer,2800.0,Ben arous,Boumhel,3.4471580313422194
Appartements,3,1,110.0,À Louer,650.0,Ben arous,Ezzahra,2.8129133566428557
Villas,3,1,120.0,À Louer,280.0,Ben arous,Ben arous,2.4471580313422194
Appartements,3,1,100.0,À Vendre,170000.0,Ben arous,Radès,5.230448921378274
Appartements,2,1,100.0,À Louer,600.0,Ben arous,Boumhel,2.7781512503836434
Villas,3,2,150.0,À Vendre,340000.0,Ben arous,Boumhel,5.531478917042255
Villas,3,1,180.0,À Vendre,300000.0,Ben arous,Boumhel,5.477121254719663
Appartements,2,1,90.0,À Vendre,195000.0,Ben arous,Boumhel,5.290034611362518
Villas,3,2,165.0,À Vendre,280000.0,Ben arous,Fouchana,5.447158031342219
Appartements,2,1,24.0,À Vendre,24000.0,Ben arous,Autres villes,4.380211241711606
Locaux industriels,1,1,220.0,À Louer,1500.0,Ben arous,Mornag,3.1760912590556813
Appartements,2,1,80.0,À Vendre,120000.0,Ben arous,Medina Jedida,5.079181246047625
Offices,2,1,110.0,À Louer,900.0,Ben arous,Hammam Lif,2.9542425094393248
Offices,1,1,90.0,À Louer,700.0,Ben arous,Hammam Lif,2.845098040014257
Appartements,3,1,70.0,À Vendre,290000.0,Ben arous,Ben arous,5.4623979978989565
Appartements,2,1,100.0,À Vendre,160000.0,Ben arous,Ezzahra,5.204119982655925
Appartements,2,1,90.0,À Vendre,125000.0,Ben arous,Hammam Lif,5.096910013008056
Appartements,2,1,120.0,À Louer,800.0,Ben arous,Ezzahra,2.9030899869919438
Appartements,3,2,130.0,À Louer,900.0,Ben arous,Radès,2.9542425094393248
Villas,3,2,160.0,À Louer,700.0,Ben arous,El Mourouj,2.845098040014257
Locaux industriels,1,1,1000.0,À Louer,4500.0,Ben arous,Ben arous,3.6532125137753435
Appartements,2,1,90.0,À Louer,950.0,Ben arous,El Mourouj,2.9777236052888476
Villas,6,3,230.0,À Vendre,220000.0,Ben arous,El Mourouj,5.342422680822207
Locaux industriels,1,1,30.0,À Louer,400.0,Ben arous,El Mourouj,2.6020599913279625
Appartements,2,1,50.0,À Louer,300.0,Ben arous,Ezzahra,2.4771212547196626
Appartements,4,2,230.0,À Vendre,250000.0,Ben arous,Mornag,5.3979400086720375
Locaux industriels,2,1,130.0,À Vendre,530000.0,Ben arous,Hammam Chott,5.724275869600789
Villas,3,1,145.0,À Vendre,120000.0,Ben arous,Mornag,5.079181246047625
Offices,4,1,115.0,À Louer,900.0,Ben arous,Mégrine,2.9542425094393248
Appartements,2,1,80.0,À Louer,580.0,Ben arous,Autres villes,2.7634279935629373
Locaux industriels,2,1,80.0,À Vendre,18000.0,Ben arous,Boumhel,4.2552725051033065
Villas,2,1,150.0,À Louer,350.0,Ben arous,Radès,2.5440680443502757
Appartements,3,1,100.0,À Louer,520.0,Ben arous,Autres villes,2.716003343634799
Appartements,2,1,110.0,À Louer,550.0,Ben arous,Autres villes,2.7403626894942437
Appartements,3,1,80.0,À Louer,40.0,Ben arous,Hammam Chott,1.6020599913279623
Appartements,2,1,100.0,À Vendre,115000.0,Ben arous,Medina Jedida,5.060697840353612
Villas,2,1,718.0,À Vendre,720000.0,Ben arous,Hammam Chott,5.857332496431268
Appartements,2,1,100.0,À Louer,680.0,Ben arous,Hammam Lif,2.832508912706236
Locaux industriels,1,1,1000.0,À Louer,4500.0,Ben arous,Ben arous,3.6532125137753435
Offices,1,1,70.0,À Louer,450.0,Ben arous,Hammam Lif,2.6532125137753435
Offices,1,1,70.0,À Louer,450.0,Ben arous,Ezzahra,2.6532125137753435
Locaux industriels,1,1,500.0,À Louer,2500.0,Ben arous,Ben arous,3.3979400086720375
Locaux industriels,1,1,380.0,À Louer,2200.0,Ben arous,Ben arous,3.342422680822206
Appartements,2,1,100.0,À Louer,380.0,Ben arous,El Mourouj,2.57978359661681
Appartements,4,2,175.0,À Vendre,1400000.0,Ben arous,Mornag,6.146128035678238
Appartements,2,1,80.0,À Vendre,107000.0,Ben arous,Radès,5.02938377768521
Appartements,3,2,214.0,À Vendre,2900000.0,Ben arous,Mégrine,6.4623979978989565
Appartements,2,1,90.0,À Vendre,145000.0,Ben arous,El Mourouj,5.161368002234975
Appartements,4,2,175.0,À Vendre,2600000.0,Ben arous,Mégrine,6.414973347970818
Villas,4,1,182.0,À Vendre,160000.0,Ben arous,Autres villes,5.204119982655925
Appartements,3,2,170.0,À Vendre,1650000.0,Ben arous,Medina Jedida,6.217483944213907
Appartements,1,1,70.0,À Louer,350.0,Ben arous,Autres villes,2.5440680443502757
Appartements,1,1,66.0,À Louer,550.0,Ben arous,Boumhel,2.7403626894942437
Villas,3,1,200.0,À Vendre,150000.0,Ben arous,Radès,5.176091259055681
Locaux industriels,1,1,25.0,À Vendre,35000.0,Ben arous,Medina Jedida,4.544068044350276
Villas,6,2,484.0,À Vendre,600000.0,Ben arous,El Mourouj,5.778151250383644
Appartements,2,1,98.0,À Vendre,150000.0,Ben arous,Mornag,5.176091259055681
Villas,3,1,90.0,À Vendre,75000.0,Ben arous,Autres villes,4.8750612633917
Appartements,2,1,75.0,À Vendre,125000.0,Ben arous,El Mourouj,5.096910013008056
Appartements,2,1,100.0,À Louer,600.0,Ben arous,Radès,2.7781512503836434
Villas,8,2,278.0,À Vendre,320000.0,Ben arous,Fouchana,5.505149978319906
Villas,5,2,300.0,À Louer,1300.0,Ben arous,Medina Jedida,3.113943352306837
Villas,3,2,199.0,À Vendre,220000.0,Ben arous,Fouchana,5.342422680822207
Appartements,2,1,65.0,À Louer,500.0,Ben arous,Radès,2.6989700043360187
Appartements,2,2,110.0,À Louer,1000.0,Ben arous,Mégrine,3.0
Villas,2,1,100.0,À Louer,110.0,Ben arous,Fouchana,2.041392685158225
Locaux industriels,1,1,120.0,À Vendre,180000.0,Ben arous,Mégrine,5.2552725051033065
Villas,3,1,145.0,À Louer,350.0,Ben arous,Radès,2.5440680443502757
Shared Housing,3,1,100.0,À Louer,140.0,Ben arous,Autres villes,2.146128035678238
Appartements,3,2,150.0,À Louer,1000.0,Ben arous,Mégrine,3.0
Appartements,2,1,85.0,À Vendre,120000.0,Ben arous,El Mourouj,5.079181246047625
Appartements,2,1,100.0,À Louer,80.0,Ben arous,El Mourouj,1.9030899869919435
Appartements,3,1,110.0,À Vendre,150000.0,Ben arous,El Mourouj,5.176091259055681
Appartements,1,1,50.0,À Louer,70.0,Ben arous,El Mourouj,1.845098040014257
Appartements,2,1,100.0,À Louer,600.0,Ben arous,Boumhel,2.7781512503836434
Appartements,3,1,120.0,À Louer,900.0,Ben arous,Radès,2.9542425094393248
Appartements,2,1,80.0,À Louer,400.0,Ben arous,Hammam Chott,2.6020599913279625
Appartements,3,1,120.0,À Louer,900.0,Ben arous,Radès,2.9542425094393248
Appartements,2,1,80.0,À Vendre,110000.0,Ben arous,El Mourouj,5.041392685158225
Villas,2,1,100.0,À Louer,600.0,Ben arous,Autres villes,2.7781512503836434
Appartements,3,2,120.0,À Louer,900.0,Ben arous,Radès,2.9542425094393248
Villas,2,1,100.0,À Louer,80.0,Ben arous,El Mourouj,1.9030899869919435
Appartements,3,1,80.0,À Vendre,115000.0,Ben arous,Radès,5.060697840353612
Appartements,2,1,50.0,À Louer,70.0,Ben arous,El Mourouj,1.845098040014257
Villas,2,1,80.0,À Louer,750.0,Ben arous,Ezzahra,2.8750612633917
Villas,4,1,115.0,À Vendre,85000.0,Ben arous,Autres villes,4.929418925714293
Appartements,4,1,90.0,À Vendre,11111.0,Ben arous,Radès,4.045753147594141
Shared Housing,2,1,120.0,À Louer,200.0,Ben arous,El Mourouj,2.3010299956639813
Appartements,4,2,200.0,À Vendre,300000.0,Ben arous,El Mourouj,5.477121254719663
Villas,3,2,150.0,À Louer,770.0,Ben arous,Boumhel,2.886490725172482
Appartements,2,1,65.0,À Louer,350.0,Ben arous,Mornag,2.5440680443502757
Appartements,3,1,100.0,À Louer,45.0,Ben arous,Mohamedia,1.6532125137753437
Villas,3,1,104.0,À Louer,350.0,Ben arous,El Mourouj,2.5440680443502757
Appartements,2,1,90.0,À Louer,1200.0,Ben arous,Boumhel,3.0791812460476247
Villas,3,1,165.0,À Louer,1000.0,Ben arous,Mégrine,3.0
Appartements,3,1,90.0,À Vendre,140000.0,Ben arous,Radès,5.146128035678238
Shared Housing,2,1,100.0,À Louer,100.0,Ben arous,Ezzahra,2.0
Villas,2,1,70.0,À Vendre,55000.0,Ben arous,Fouchana,4.740362689494244
Villas,4,1,100.0,À Louer,600.0,Ben arous,El Mourouj,2.7781512503836434
Villas,4,2,70.0,À Vendre,95000.0,Ben arous,Fouchana,4.977723605288848
Villas,3,1,860.0,À Vendre,250000.0,Ben arous,Autres villes,5.3979400086720375
Villas,2,1,300.0,À Louer,400.0,Ben arous,Fouchana,2.6020599913279625
Villas,3,1,91.0,À Vendre,130000.0,Ben arous,Ben arous,5.113943352306837
Villas,2,1,130.0,À Louer,100.0,Ben arous,El Mourouj,2.0
Appartements,2,1,110.0,À Louer,450.0,Ben arous,Hammam Chott,2.6532125137753435
Villas,2,1,80.0,À Louer,320.0,Ben arous,Medina Jedida,2.505149978319906
Appartements,3,1,90.0,À Louer,450.0,Ben arous,Autres villes,2.6532125137753435
Appartements,3,1,140.0,À Vendre,168000.0,Ben arous,Ezzahra,5.225309281725863
Villas,3,2,280.0,À Vendre,380000.0,Ben arous,Ezzahra,5.57978359661681
Villas,3,2,150.0,À Vendre,370000.0,Ben arous,Boumhel,5.568201724066995
